ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 41
,,,10.0,0.0,39.0,6.0,,,,,0.0,42.0,42.0,1.0,,,,,,,,,,,,,,,,,,right,1.0,8.48265189212,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,10.0,0.0,21.0,31.0,,,,,0.0,43.0,43.0,10.0,,,,,,,,,,,,,,,,,,right,0.0,3.08332540793,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,25.0,0.0,35.0,11.0,,,,,0.0,44.0,44.0,65.0,,,,,,,,,,,,,,,,,,left,0.0,3.33270995505,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,16.0,4.0,,,,,0.0,45.0,45.0,30.0,,,,,,,,,,,,,,,,,,left,1.0,5.68206607364,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,10.0,0.0,20.0,59.0,,,,,0.0,46.0,46.0,15.0,,,,,,,,,,,,,,,,,,left,0.0,4.51639350597,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,25.0,0.0,35.0,150.0,,,,,0.0,47.0,47.0,85.0,,,,,,,,,,,,,,,,,,left,0.0,9.68172114203,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,10.0,0.0,20.0,90.0,,,,,0.0,48.0,48.0,20.0,,,,,,,,,,,,,,,,,,left,0.0,1.54970948119,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,10.0,0.0,149.0,61.0,,,,,0.0,49.0,49.0,19.0,,,,,,,,,,,,,,,,,,left,1.0,2.84958821535,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,10.0,0.0,109.0,149.0,,,,,0.0,50.0,50.0,28.0,,,,,,,,,,,,,,,,,,right,1.0,3.85052122734,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,25.0,0.0,150.0,61.0,,,,,0.0,51.0,51.0,79.0,,,,,,,,,,,,,,,,,,right,0.0,6.54931108747,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,149.0,59.0,,,,,0.0,52.0,52.0,49.0,,,,,,,,,,,,,,,,,,left,1.0,2.50004960643,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,106.0,29.0,,,,,0.0,53.0,53.0,43.0,,,,,,,,,,,,,,,,,,left,1.0,2.44993993267,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,10.0,0.0,10.01,150.0,,,,,0.0,54.0,54.0,25.0,,,,,,,,,,,,,,,,,,right,0.0,10.7481670049,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,25.0,0.0,35.0,90.0,,,,,0.0,55.0,55.0,80.0,,,,,,,,,,,,,,,,,,left,0.0,2.48256193195,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,10.0,0.0,40.0,10.0,,,,,0.0,56.0,56.0,6.0,,,,,,,,,,,,,,,,,,right,0.0,9.83139371406,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,14.0,149.0,,,,,0.0,57.0,57.0,55.0,,,,,,,,,,,,,,,,,,right,0.0,1.90042065224,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,25.0,0.0,75.0,31.0,,,,,0.0,58.0,58.0,72.0,,,,,,,,,,,,,,,,,,left,1.0,5.46528759133,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,10.0,0.0,59.0,9.0,,,,,0.0,59.0,59.0,7.0,,,,,,,,,,,,,,,,,,left,1.0,3.76676349761,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,14.0,31.0,,,,,0.0,60.0,60.0,40.0,,,,,,,,,,,,,,,,,,left,0.0,13.3640982197,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,10.0,0.0,39.0,29.0,,,,,0.0,61.0,61.0,11.0,,,,,,,,,,,,,,,,,,right,1.0,6.24955264293,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,10.0,0.0,20.0,5.0,,,,,0.0,62.0,62.0,0.0,,,,,,,,,,,,,,,,,,left,0.0,2.9834386548,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,149.0,10.0,,,,,0.0,63.0,63.0,39.0,,,,,,,,,,,,,,,,,,left,1.0,3.01663896767,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,151.0,150.0,,,,,0.0,64.0,64.0,59.0,,,,,,,,,,,,,,,,,,left,1.0,8.51546306442,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,25.0,0.0,55.0,6.0,,,,,0.0,65.0,65.0,61.0,,,,,,,,,,,,,,,,,,right,1.0,5.15042000962,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,10.0,0.0,60.0,29.0,,,,,0.0,66.0,66.0,12.0,,,,,,,,,,,,,,,,,,right,1.0,2.49992057867,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,36.0,61.0,,,,,0.0,67.0,67.0,46.0,,,,,,,,,,,,,,,,,,left,1.0,3.49941680348,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,10.0,0.0,109.0,5.0,,,,,0.0,68.0,68.0,3.0,,,,,,,,,,,,,,,,,,right,1.0,1.04972567409,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,36.0,9.0,,,,,0.0,69.0,69.0,36.0,,,,,,,,,,,,,,,,,,right,1.0,12.9481733791,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,25.0,0.0,125.0,9.0,,,,,0.0,70.0,70.0,68.0,,,,,,,,,,,,,,,,,,left,1.0,5.8822235805,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,35.0,150.0,,,,,0.0,71.0,71.0,56.0,,,,,,,,,,,,,,,,,,left,0.0,6.34935714677,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,105.0,60.0,,,,,0.0,72.0,72.0,48.0,,,,,,,,,,,,,,,,,,left,1.0,3.30005813995,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,150.0,30.0,,,,,0.0,73.0,73.0,44.0,,,,,,,,,,,,,,,,,,left,1.0,3.43318273174,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,25.0,0.0,125.0,31.0,,,,,0.0,74.0,74.0,73.0,,,,,,,,,,,,,,,,,,left,1.0,1.73366034124,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,25.0,0.0,150.0,150.0,,,,,0.0,75.0,75.0,89.0,,,,,,,,,,,,,,,,,,left,0.0,7.86569976155,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,25.0,0.0,75.0,151.0,,,,,0.0,76.0,76.0,87.0,,,,,,,,,,,,,,,,,,right,1.0,1.10058124363,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,106.0,152.0,,,,,0.0,77.0,77.0,58.0,,,,,,,,,,,,,,,,,,left,1.0,2.01705689542,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,104.0,5.0,,,,,0.0,78.0,78.0,33.0,,,,,,,,,,,,,,,,,,right,1.0,2.13357490534,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,10.0,0.0,110.0,60.0,,,,,0.0,79.0,79.0,18.0,,,,,,,,,,,,,,,,,,left,1.0,2.65067163995,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,150.0,90.0,,,,,0.0,80.0,80.0,54.0,,,,,,,,,,,,,,,,,,right,1.0,3.45034757908,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,10.0,0.0,151.0,151.0,,,,,0.0,81.0,81.0,29.0,,,,,,,,,,,,,,,,,,left,0.0,3.66561936308,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,104.0,90.0,,,,,0.0,82.0,82.0,53.0,,,,,,,,,,,,,,,,,,left,0.0,7.68229482835,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,15.0,91.0,,,,,0.0,83.0,83.0,50.0,,,,,,,,,,,,,,,,,,right,0.0,2.70012023766,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,25.0,0.0,150.0,9.0,,,,,0.0,84.0,84.0,69.0,,,,,,,,,,,,,,,,,,left,1.0,6.39961641142,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,25.0,0.0,75.0,59.0,,,,,0.0,85.0,85.0,77.0,,,,,,,,,,,,,,,,,,left,0.0,14.8148590997,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,10.0,0.0,61.0,4.0,,,,,0.0,86.0,86.0,2.0,,,,,,,,,,,,,,,,,,left,1.0,4.50003983919,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,10.0,0.0,150.0,5.0,,,,,0.0,87.0,87.0,4.0,,,,,,,,,,,,,,,,,,left,1.0,1.18282713369,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,10.0,0.0,39.0,59.0,,,,,0.0,88.0,88.0,16.0,,,,,,,,,,,,,,,,,,right,1.0,6.46620518155,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
,,,5.0,0.0,35.0,6.0,,,,,0.0,89.0,89.0,31.0,,,,,,,,,,,,,,,,,,right,1.0,4.96691894857,1,3.0.3,60.03478062873916,ninosDelConv2,2019_May_09_0757,114,
