ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,
,,,5,0,151.0,4,,,,,0,16,16,34,,,,,,,,,,,,,,,,,,right,1,1.84945867321,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,75.0,151,,,,,0,17,17,87,,,,,,,,,,,,,,,,,,right,0,8.21624540631,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,150.0,90,,,,,0,18,18,54,,,,,,,,,,,,,,,,,,right,1,4.3008040351,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,35.0,60,,,,,0,19,19,75,,,,,,,,,,,,,,,,,,left,0,4.80049688666,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,59.0,9,,,,,0,20,20,7,,,,,,,,,,,,,,,,,,left,1,2.65047321434,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,39.0,59,,,,,0,21,21,16,,,,,,,,,,,,,,,,,,right,0,3.24989500403,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,150.0,61,,,,,0,22,22,79,,,,,,,,,,,,,,,,,,left,0,3.56594902719,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,55.0,60,,,,,0,23,23,76,,,,,,,,,,,,,,,,,,right,1,1.4518090405,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,21.0,31,,,,,0,24,24,10,,,,,,,,,,,,,,,,,,right,1,1.05125961738,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,39.0,29,,,,,0,25,25,11,,,,,,,,,,,,,,,,,,right,1,4.49953606434,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,75.0,59,,,,,0,26,26,77,,,,,,,,,,,,,,,,,,right,1,1.91721897706,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,20.0,5,,,,,0,27,27,0,,,,,,,,,,,,,,,,,,left,1,2.65048760787,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,104.0,5,,,,,0,28,28,33,,,,,,,,,,,,,,,,,,right,1,1.79990572209,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,35.0,31,,,,,0,29,29,41,,,,,,,,,,,,,,,,,,left,1,1.38405850373,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,106.0,29,,,,,0,30,30,43,,,,,,,,,,,,,,,,,,left,1,1.60028900235,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,35.0,30,,,,,0,31,31,70,,,,,,,,,,,,,,,,,,left,0,1.83414494223,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,150.0,4,,,,,0,32,32,64,,,,,,,,,,,,,,,,,,right,1,1.43277919799,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,75.0,10,,,,,0,33,33,67,,,,,,,,,,,,,,,,,,right,1,1.63391649572,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,105.0,60,,,,,0,34,34,48,,,,,,,,,,,,,,,,,,right,1,1.11696935148,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,150.0,30,,,,,0,35,35,14,,,,,,,,,,,,,,,,,,left,1,2.71711236186,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,125.0,31,,,,,0,36,36,73,,,,,,,,,,,,,,,,,,left,1,2.55110617162,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,20.0,59,,,,,0,37,37,15,,,,,,,,,,,,,,,,,,right,1,3.51760307985,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,15.0,61,,,,,0,38,38,45,,,,,,,,,,,,,,,,,,right,1,1.55032943282,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,56.0,29,,,,,0,39,39,42,,,,,,,,,,,,,,,,,,left,1,1.75093314028,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,125.0,9,,,,,0,40,40,68,,,,,,,,,,,,,,,,,,left,1,2.13396301778,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,19.0,11,,,,,0,41,41,5,,,,,,,,,,,,,,,,,,right,1,1.85190300999,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,61.0,89,,,,,0,42,42,22,,,,,,,,,,,,,,,,,,left,1,1.73398471094,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,55.0,30,,,,,0,43,43,71,,,,,,,,,,,,,,,,,,right,1,1.55001431645,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,151.0,151,,,,,0,44,44,29,,,,,,,,,,,,,,,,,,left,1,1.21591281198,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,15.0,11,,,,,0,45,45,35,,,,,,,,,,,,,,,,,,left,1,0.734029947896,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,14.0,31,,,,,0,46,46,40,,,,,,,,,,,,,,,,,,right,1,1.23278361885,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,39.0,150,,,,,0,47,47,26,,,,,,,,,,,,,,,,,,left,1,2.10115544387,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,125.0,4,,,,,0,48,48,63,,,,,,,,,,,,,,,,,,right,0,1.1668960214,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,16.0,4,,,,,0,49,49,30,,,,,,,,,,,,,,,,,,right,0,2.21610352682,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,35.0,11,,,,,0,50,50,65,,,,,,,,,,,,,,,,,,left,0,1.70141103258,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,150.0,5,,,,,0,51,51,4,,,,,,,,,,,,,,,,,,left,1,2.43402372784,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,125.0,149,,,,,0,52,52,88,,,,,,,,,,,,,,,,,,left,0,3.45028280799,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,20.0,90,,,,,0,53,53,20,,,,,,,,,,,,,,,,,,left,0,1.78406251332,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,104.0,10,,,,,0,54,54,38,,,,,,,,,,,,,,,,,,left,1,1.36797882913,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,35.0,150,,,,,0,55,55,56,,,,,,,,,,,,,,,,,,right,1,2.65092095721,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,56.0,9,,,,,0,56,56,37,,,,,,,,,,,,,,,,,,right,1,2.45099220535,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,149.0,59,,,,,0,57,57,49,,,,,,,,,,,,,,,,,,left,1,9.18258912576,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,149.0,89,,,,,0,58,58,24,,,,,,,,,,,,,,,,,,left,0,1.21614670753,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,150.0,29,,,,,0,59,59,74,,,,,,,,,,,,,,,,,,right,1,1.21743236179,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,40.0,91,,,,,0,60,60,21,,,,,,,,,,,,,,,,,,left,1,0.601371604484,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,110.0,60,,,,,0,61,61,18,,,,,,,,,,,,,,,,,,left,1,0.485041224689,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,55.0,90,,,,,0,62,62,81,,,,,,,,,,,,,,,,,,left,1,0.63476263202,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,150.0,89,,,,,0,63,63,84,,,,,,,,,,,,,,,,,,left,1,0.649576186435,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,35.0,150,,,,,0,64,64,85,,,,,,,,,,,,,,,,,,right,1,0.201008269622,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,111.0,10,,,,,0,65,65,8,,,,,,,,,,,,,,,,,,right,1,0.684053414559,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,125.0,59,,,,,0,66,66,78,,,,,,,,,,,,,,,,,,left,1,0.201319787593,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,60.0,60,,,,,0,67,67,17,,,,,,,,,,,,,,,,,,right,1,0.116388982104,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,111.0,30,,,,,0,68,68,13,,,,,,,,,,,,,,,,,,right,1,0.683843679668,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,106.0,152,,,,,0,69,69,58,,,,,,,,,,,,,,,,,,right,1,0.118228788895,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,55.0,151,,,,,0,70,70,86,,,,,,,,,,,,,,,,,,right,1,0.384793089819,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,36.0,61,,,,,0,71,71,46,,,,,,,,,,,,,,,,,,right,1,0.500947662396,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,150.0,9,,,,,0,72,72,69,,,,,,,,,,,,,,,,,,left,1,0.517522373004,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,54.0,5,,,,,0,73,73,32,,,,,,,,,,,,,,,,,,left,1,0.266960638226,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,36.0,9,,,,,0,74,74,36,,,,,,,,,,,,,,,,,,right,1,0.134974166111,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,35.0,90,,,,,0,75,75,80,,,,,,,,,,,,,,,,,,left,1,0.117635568138,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,15.0,91,,,,,0,76,76,50,,,,,,,,,,,,,,,,,,right,1,0.0341600555112,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,104.0,90,,,,,0,77,77,53,,,,,,,,,,,,,,,,,,left,1,0.284110577602,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,109.0,5,,,,,0,78,78,3,,,,,,,,,,,,,,,,,,left,1,0.583209488657,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,125.0,89,,,,,0,79,79,83,,,,,,,,,,,,,,,,,,right,1,4.24967653019,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,56.0,60,,,,,0,80,80,47,,,,,,,,,,,,,,,,,,left,1,0.634455226478,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,150.0,150,,,,,0,81,81,89,,,,,,,,,,,,,,,,,,left,1,0.167549386621,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,55.0,6,,,,,0,82,82,61,,,,,,,,,,,,,,,,,,right,1,0.183785848378,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,25,0,75.0,5,,,,,0,83,83,62,,,,,,,,,,,,,,,,,,left,1,0.101601130504,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,149.0,61,,,,,0,84,84,19,,,,,,,,,,,,,,,,,,left,1,0.39871835534,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,35.0,6,,,,,0,85,85,31,,,,,,,,,,,,,,,,,,right,1,0.0842779542436,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,40.0,10,,,,,0,86,86,6,,,,,,,,,,,,,,,,,,left,1,0.0339405535487,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,10,0,10.01,150,,,,,0,87,87,25,,,,,,,,,,,,,,,,,,left,1,0.15139620204,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,151.0,150,,,,,0,88,88,59,,,,,,,,,,,,,,,,,,right,1,0.10115390172,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,5,0,35.0,89,,,,,0,89,89,51,,,,,,,,,,,,,,,,,,left,1,0.101483925711,,,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.43401190446,001,3.0.3,60.13388068322353,ninosDelConv2,2019_Aug_10_0955,245,
